ID,studyID,created_at,senator,text,source,is_quote,likes,retweets,hashtags,urls_url,link,urls_t.co,urls_expanded_url,media_or_link,media_url,media_t.co,media_expanded_url,media_type,mentions_screen_name,lang,quoted_text,quoted_created_at,quoted_source,quoted_like_count,quoted_retweet_count,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,status_url,name,sen_race,sen_gender,location,description,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,party,party2,coder1,coder2,coder1_category,coder2_category,coders_agreed,engage,dismiss,neither,category,ideology,followers,year,year2,length,1a_code,in_1a,TOXICITY,allnone,certitude,tone_pos,tone_neg,polite,moral
1026,,2/25/21 14:08,SenRickScott,The spending spree proposed by Democrats isn't about COVID relief & will drive U.S. debt to almost $30T. The U.S. debt crisis hurts low income families the most & can't be ignored. I urge my Democrat colleagues to leave political agendas behind & focus on helping those in need.,Twitter Web App,TRUE,152,47,,twitter.com/FoxBusiness/st…,yes,https://t.co/asWdB7tKa1,https://twitter.com/FoxBusiness/status/1364630724578402311,yes,,,,,,en,"Biden, Pelosi, Schumer push $1.9T stimulus as debt, deficit balloon to eye-popping amounts https://t.co/MFHcovqgvG",2/24/21 17:38,Twitter Web App,177,49,FoxBusiness,FOX Business,788050,392,203437,"New York, NY",The official Twitter page of FOX Business. Invested in You.,TRUE,https://twitter.com/SenRickScott/status/1364940335411961862,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2021,12,278,no_match,no_match,0.03856816,0,0,4.35,4.35,0,0
1027,,2/4/21 21:50,SenRickScott,The only people who don't want to open schools are Senate Democrats and the teachers unions that fund their campaigns. That's wrong. Schools can openly safely and every student should have the option of in-person learning.,TweetDeck,TRUE,519,136,,twitter.com/SenateGOP/stat…,yes,https://t.co/XXBdzQsCmY,https://twitter.com/SenateGOP/status/1357442193955422210,yes,,,,,,en,".@POTUS Biden cannot continue bowing to the teacher's unions.
 
Our kids are falling behind.
 
Senator @RoyBlunt introduced an amendment to Democrats' budget that would ensure America's schools *follow the science* and reopen safely.
 
Senate Democrats blocked it.",2/4/21 21:33,Twitter for Advertisers (legacy),215,80,SenateGOP,Senate Republicans,1247189,23849,30246,"Washington, D.C.",News and updates from Senate Republicans and their staff. Chairman @SenJohnBarrasso.,TRUE,https://twitter.com/SenRickScott/status/1357446405720186883,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2021,12,222,no_match,no_match,0.043031808,8.33,0,0,2.78,0,2.78
1028,RD25,1/28/21 14:56,SenRickScott,The Democrats' reckless disregard for the security & prosperity of our ally Israel won't be tolerated. We can't let @POTUS undo all progress made on peace agreements between Israel & Arab nations. The U.S. MUST fight for freedom & democracy. More here:,TweetDeck,FALSE,170,44,,bit.ly/3r0R7Hu,yes,https://t.co/OWV3k8APAJ,https://bit.ly/3r0R7Hu,yes,,,,,POTUS,en,,,,,,,,,,,,,,https://twitter.com/SenRickScott/status/1354805631257960453,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,dismiss,neither,0,0,1,0,dismiss,0.651,34.9615,2021,12,252,no_match,no_match,0.16035037,2.56,0,5.13,5.13,0,0
1029,,1/25/21 18:59,SenRickScott,"I agree with @WSJopinion. More must be done to support those suffering during this pandemic, but @POTUS's COVID spending package has BILLIONS of taxpayer $$ going to wasteful, liberal priorities. Read more in my letter to the editor here:",Twitter Web App,TRUE,78,25,,wsj.com/articles/sen-s… twitter.com/WSJopinion/sta…,yes,https://t.co/sXa0OFGpzb https://t.co/MOptvnmRJU,https://www.wsj.com/articles/sen-scott-and-readers-assess-the-biden-plan-11611516953?mod=opinion_major_pos16 https://twitter.com/WSJopinion/status/1350481952005099521,yes,,,,,WSJopinion POTUS,en,"Joe Biden's Covid spending plan doubles Obama's 2009 stimulus even as the economy is poised to take off in 2021. https://t.co/Aq5VLmnbzL
 via @WSJ",1/16/21 16:36,SocialFlow,14,8,WSJopinion,WSJ Editorial Page,109478,148,60157,New York,Opinion & Commentary from The Wall Street Journal.,TRUE,https://twitter.com/SenRickScott/status/1353779628498890752,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2021,12,238,no_match,no_match,0.15071863,0,5.26,2.63,5.26,0,0
1030,,1/12/21 22:34,SenRickScott,Unbelievable. Former U.S. Sen. Barbara Boxer was working for a Chinese surveillance company responsible for oppressing more than a million Uyghurs in Xinjiang. This is shameful. The ties between the CCP and CA Dems are deeply concerning.,TweetDeck,TRUE,1098,553,,twitter.com/axios/status/1…,yes,https://t.co/CFXvEUd85p,https://twitter.com/axios/status/1349088719014408193,yes,,,,,,en,"NEW: Former Sen. Barbara Boxer tells Axios she will stop representing Chinese surveillance firm Hikvision, which is accused of abetting China's mass internment of Uighur Muslins, after Biden's inaugural committee said it would refund a donation from her. https://t.co/pNCwNjm51P",1/12/21 20:19,TweetDeck,164,85,axios,Axios,578433,921,90494,,"Smart Brevity worthy of people's time, attention and trust. Subscribe to our newsletters: https://t.co/JCzYNLRRbk",TRUE,https://twitter.com/SenRickScott/status/1349122570109526017,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2021,12,237,no_match,no_match,0.2022951,0,0,0,5.41,0,2.7
1031,,12/15/20 12:52,SenRickScott,"I'll be joining @foxandfriends at 8:15AM to talk about the latest on COVID relief negotiations & why I believe we should help workers & small businesses that are struggling, not bail out liberal politicians who can't manage their budgets. Read more in my @NRO Op-Ed & tune in!",Twitter for iPhone,TRUE,132,15,,twitter.com/NRO/status/133…,yes,https://t.co/6bUUGkXIWH,https://twitter.com/NRO/status/1337895778480742404,yes,,,,,foxandfriends NRO,en,Congress shouldn't reward Democrats' fiscal mismanagement with more taxpayer money. https://t.co/RSERMCEZw0,12/12/20 23:03,True Anthem,44,13,NRO,National Review,327130,1361,124291,New York,"Standing athwart history, yelling Stop. A magazine founded by the late William F. Buckley Jr. 
To send tips: https://t.co/wH7mvUJZdI 
Instagram: NationalReview",TRUE,https://twitter.com/SenRickScott/status/1338829382681505792,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2020,11,276,no_match,no_match,0.024318827,0,0,6.52,2.17,0,0
1032,,12/4/20 18:54,SenRickScott,"While Democrat leaders expect residents to abide by their restrictions to shut down their economies, they won't even listen to their own guidelines. It's pure hypocrisy. Give Americans all the info, & they'll make the best decisions. Government shouldn't dictate their lives.",Twitter for iPhone,TRUE,139,34,,twitter.com/nypost/status/…,yes,https://t.co/xftf0mLjCn,https://twitter.com/nypost/status/1334851128027176961,yes,,,,,,en,"Today's cover: Democrat hypocrites are undermining COVID with ‘do as I say, not as I do' attitude https://t.co/oDpvOR8gq0 https://t.co/iA5YHROS9g",12/4/20 13:24,SocialFlow,6234,1670,nypost,New York Post,2176611,11164,393717,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,https://twitter.com/SenRickScott/status/1334934137996791808,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2020,11,275,no_match,no_match,0.2889918,2.44,0,0,4.88,0,2.44
1033,,9/10/20 17:49,SenRickScott,"Today, Senate Dems blocked consideration of Republicans' COVID-19 relief package. Their strategy is clear: pass nothing for political gain. They're determined to stop any relief from moving forward. It's shameful, but what we've come to expect from @SenSchumer & @SpeakerPelosi.",Twitter Web App,FALSE,194,96,,,,,,yes,http://pbs.twimg.com/media/EhklZSnXcAEA0e3.png,https://t.co/AIknqVX2yT,https://twitter.com/SenRickScott/status/1304114837807661059/photo/1,photo,SenSchumer SpeakerPelosi,en,,,,,,,,,,,,,,https://twitter.com/SenRickScott/status/1304114837807661059,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2020,11,278,no_match,no_match,0.1785852,2.56,0,5.13,2.56,0,2.56
1034,,7/10/20 17:20,SenRickScott,These calls for a boycott are ridiculous. @GoyaFoods is a great American company that employs thousands and donated more than 1 million pounds of food to help those struggling during this pandemic. RT if you stand with Goya and reject the liberal mob's cancel culture!,Twitter for iPhone,TRUE,454,274,,twitter.com/theblaze/statu…,yes,https://t.co/H7Jhwj7mjU,https://twitter.com/theblaze/status/1281626820916531205,yes,,,,,GoyaFoods,en,"Despite Dems' mounting calls for Goya boycott, CEO refuses to apologize for Trump support https://t.co/qktSYya5NX",7/10/20 16:30,Buffer,580,101,theblaze,TheBlaze,684205,696,133587,"Dallas, TX",News and entertainment for people who love America,TRUE,https://twitter.com/SenRickScott/status/1281639341618495493,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2020,11,268,no_match,no_match,0.38874862,0,0,4.44,8.89,0,2.22
1035,,6/24/20 16:51,SenRickScott,Disappointed to see @SenateDems block even consideration of the JUSTICE Act. Instead of debating and negotiating the Dems decided to block any bill proposed by Republicans. The safety of our communities needs to be a top priority.,Twitter for iPhone,TRUE,670,363,,twitter.com/SenateGOP/stat…,yes,https://t.co/vocxmYNKJd,https://twitter.com/SenateGOP/status/1275833081400827905,yes,,,,,SenateDems,en,"Senate Democrats just blocked police reform.

RT so the whole world knows. https://t.co/b9dp8XuNDG",6/24/20 16:48,Twitter Media Studio,3506,3897,SenateGOP,Senate Republicans,1247189,23849,30246,"Washington, D.C.",News and updates from Senate Republicans and their staff. Chairman @SenJohnBarrasso.,TRUE,https://twitter.com/SenRickScott/status/1275834015011012610,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2020,11,230,no_match,no_match,0.051737156,0,0,5.41,2.7,0,2.7
1036,,4/9/20 14:36,SenRickScott,"Today, @SenateDems BLOCKED more $$ for small businesses. It's pure partisan politics during a crisis. Small businesses are the lifeblood of our economy & many are suffering. I believe we need oversight of the PPP, but it's working & money is getting to people who need it.",Twitter for iPhone,TRUE,350,164,,twitter.com/CNBCnow/status…,yes,https://t.co/nxcZJFpQx8,https://twitter.com/CNBCnow/status/1248256472045293572,yes,,,,,SenateDems,en,"BREAKING: Democrats block McConnell's effort to get unanimous support for $250 billion in additional small business aid 
https://t.co/PFtQW6M0ee",4/9/20 14:28,TweetDeck,8718,4054,CNBCnow,CNBC Now,674555,52,42079,,"Breaking news, real-time market updates & more from @CNBC.",TRUE,https://twitter.com/SenRickScott/status/1248258365563830272,Rick Scott,white,male,The Sunshine State,Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy,FALSE,349615,1529,3883,19115,22,4/10/10 16:03,TRUE,https://t.co/N5TDVcCjcr,http://www.rickscott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.651,34.9615,2020,11,272,no_match,no_match,0.043718524,0,0,0,4.55,0,0
1037,,5/20/21 15:37,SenatorTimScott,"It has never been more important to instill greater voter confidence in our elections. Yet, Democratsaided by liberal media content to echo their talking pointscontinue to ignore the facts in favor of shameful political maneuvers.",Buffer,FALSE,447,86,,buff.ly/3wop8Uy,yes,https://t.co/VQGKzTCBUV,https://buff.ly/3wop8Uy,yes,http://pbs.twimg.com/media/E1130F1X0AQ0cGR.jpg,https://t.co/L0nNZmykSg,https://twitter.com/SenatorTimScott/status/1395403199889162242/photo/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1395403199889162242,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,dismiss,neither,0,0,0,1,neither,0.632,58.6359,2021,12,230,no_match,no_match,0.20522906,2.86,0,8.57,2.86,0,2.86
1038,,5/11/21 18:41,SenatorTimScott,"Republicans aren't alone in opposing the waste in President Biden's ""infrastructure"" billeven some Democrats have big concerns. Read why I believe our proposal is a better alternative for the American people.",Twitter Web App,FALSE,863,107,,usatoday.com/story/opinion/…,yes,https://t.co/Z6dt10msD3,https://www.usatoday.com/story/opinion/todaysdebate/2021/05/11/tim-scott-biden-ignoring-republicans-debate/4973202001/,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1392188013220933635,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.632,58.6359,2021,12,208,no_match,no_match,0.105704986,0,0,3.23,3.23,0,0
1039,,5/6/21 22:44,SenatorTimScott,President Biden talked a lot today about dilapidated roads and bridges. Republicans agree: America deserves better. That's why our targeted plan actually devotes more to roads and bridges than the Democrats' plan.,Twitter Web App,FALSE,5771,685,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1390437434329116675,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.632,58.6359,2021,12,213,no_match,no_match,0.089577995,0,3.13,3.13,0,0,3.13
1040,,4/21/21 14:03,SenatorTimScott,"South Carolina and communities across our country have real infrastructure needs. But the Democrat spending plan is more about expensive, partisan pet projects than improving our roads, bridges, waterways, and broadband connectivity. Let's come together where we can agree.",Twitter Web App,FALSE,681,111,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1384870341978333188,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.632,58.6359,2021,12,273,no_match,no_match,0.021657806,0,2.56,2.56,0,0,0
1041,,4/13/21 16:13,SenatorTimScott,More inconvenient truths for President Biden & Democrats: 79% of voters said the crisis at the border needs to be addressed immediately. Will the Left finally listen?,Twitter Web App,TRUE,620,126,,twitter.com/SenatorTimScot…,yes,https://t.co/MLPpTvQnC6,https://twitter.com/SenatorTimScott/status/1381677232561778698,yes,,,,,,en,"Another progressive partisan payment plan?

According to a Harvard/Harris poll:

✔� 80% of voters are concerned about wasteful spending in an ""infrastructure"" bill.
✔� 85% oppose a tax increase.

The American people want and deserve better.  Perhaps we should listen to them.",4/12/21 18:34,Twitter Web App,1194,280,SenatorTimScott,Tim Scott,586359,3749,9871,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,TRUE,https://twitter.com/SenatorTimScott/status/1382003897666002944,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.632,58.6359,2021,12,166,no_match,no_match,0.050242316,0,0,0,7.69,0,0
1042,,4/9/21 15:56,SenatorTimScott,Democrats need to listen to the folks who are directly impacted by this bill. Freelancers say the PRO Act would move the entire gig economy backward.,Twitter Web App,FALSE,231,86,,forbes.com/sites/matthewm…,yes,https://t.co/tClTU2eeee,https://www.forbes.com/sites/matthewmottola/2021/04/08/from-freelancers-themselves-why-they-say-notoproact/?sh=4be3ee766f5d,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1380550161412292610,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.632,58.6359,2021,12,149,no_match,no_match,0.03049926,0,0,0,0,0,0
1043,,4/8/21 13:00,SenatorTimScott,NEW POLL: The vast majority of votersRepublicans & Democrats alikesupport #schoolchoice. It's time we listen to the American people and empower families to choose what's best for their children.,Twitter Web App,FALSE,385,77,schoolchoice,federationforchildren.org/real-clear-opi…,yes,https://t.co/QrWwprMehg,https://www.federationforchildren.org/real-clear-opinion-research-poll-school-choice-support-soars/,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1380143392546549761,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,neither,neither,1,0,0,1,neither,0.632,58.6359,2021,12,194,no_match,no_match,0.00930175,0,0,3.57,0,0,0
1044,,3/25/21 15:20,SenatorTimScott,The Democrats' assault on the filibuster is wrong. It's the perfect example of the woke Left shutting down any debate to push through their radical agenda. A system too fragile to entertain divergent points of view is doomed to fail.,Twitter Web App,FALSE,1133,185,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorTimScott/status/1375105266321125378,Tim Scott,black,male,"Charleston, SC",Just a South Carolinian living his mama's American Dream.,FALSE,586359,3749,3922,9871,3184,11/19/10 20:34,TRUE,https://t.co/mOsfAd7PEg,http://scott.senate.gov,republican,republican,Jenny,Sebastian,dismiss,neither,0,0,0,1,neither,0.632,58.6359,2021,12,233,no_match,no_match,0.1550967,0,2.5,5,7.5,0,2.5
