StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,use_twitter,interact_senator,RE_1,RE_2,RE_3,RE_4,RE_5,RE_6,RE_7,RE_8,RE_9,RE_10,RE_11,RE_12,RE_13,RE_14,RE_15,RE_16,RE_17,RE_18,RE_19,RE_20,RE_21,RE_22,RE_23,RE_24,RE_25,RD_1,RD_2,RD_3,RD_4,RD_5,RD_6,RD_7,RD_8,RD_9,RD_10,RD_11,RD_12,RD_13,RD_14,RD_15,RD_16,RD_17,RD_18,RD_19,RD_20,RD_21,RD_22,RD_23,RD_24,RD_25,RD_26,RD_27,RD_28,RD_29,RD_30,RD_31,RD_32,RD_33,RD_34,RD_35,RD_36,RD_37,RD_38,RD_39,RD_40,RD_41,RD_42,RD_43,RD_44,RD_45,RD_46,RD_47,RD_48,RD_49,RD_50,RD_51,RD_52,RD_53,DE_1,DE_2,DE_3,DE_4,DE_5,DE_6,DE_7,DE_8,DE_9,DE_10,DE_11,DE_12,DE_13,DE_14,DE_15,DE_16,DE_17,DE_18,DE_19,DE_20,DE_21,DE_22,DE_23,DE_24,DE_25,DE_26,DE_27,DE_28,DD_1,DD_2,DD_3,DD_4,DD_5,DD_6,DD_7,DD_8,DD_9,DD_10,DD_11,DD_12,DD_13,DD_14,DD_15,DD_16,DD_17,DD_18,DD_19,DD_20,DD_21,DD_22,DD_23,DD_24,DD_25,DD_26,DD_27,DD_28,DD_29,DD_30,DD_31,DD_32,DD_33,DD_34,DD_35,DD_36,DD_37,DD_38,DD_39,DD_40,DD_41,DD_42,DD_43,DD_44,DD_45,DD_46,DD_47,DD_48,DD_49,DD_50,DD_51,DD_52,DD_53,DD_54,DD_55,DD_56,DD_57,DD_58,DD_59,DD_60,DD_61,DD_62,DD_63,DD_64,DD_65,ideology,DEM_FT,REP_FT,ind_status,party_status,compromise,quality_check,comments
3/30/23 14:55,3/30/23 15:01,100,316,R_r2uBE3qAv0sPPZ7,1,2,22,Female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,2,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,3,,,,6,70,10,2,6,5,1,
3/30/23 14:50,3/30/23 15:01,100,662,R_5jyB6nQDOSWAq9H,1,2,32,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,4,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,4,12,5,2,5,4,1,Most of what I see on social media seems fake. I hope your study helps illuminate what's actually happening. Good luck!
3/30/23 14:56,3/30/23 15:01,100,281,R_3frSIZzaOhTDjrs,1,2,29,Female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,6,60,35,3,4,6,1,
3/30/23 14:58,3/30/23 15:01,100,191,R_r6XeIa5Ma2NNp1n,1,2,34,male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,2,,,,,,5,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,5,47,41,3,5,6,1,
3/30/23 14:58,3/30/23 15:01,100,179,R_1hGN61WMSFSFjkv,1,2,31,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,,,3,,,2,,,,,3,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,5,60,50,6,5,4,1,
3/30/23 14:54,3/30/23 15:01,100,440,R_yEYnjcYflLv0FFv,1,2,31,male,male,1,1,2,1,,,,,,,,,1,,,,1,,,4,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,100,5,5,5,1,
3/30/23 14:57,3/30/23 15:01,100,237,R_3rV81zBvWMhOuuZ,1,2,29,male,male,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,,,,,3,,,,,,3,,,,,,,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,6,71,9,2,4,5,1,It was interestig
3/30/23 14:56,3/30/23 15:01,100,318,R_2V8FWGXo0Twws22,1,2,55,male,male,3,2,1,2,,,,,,,2,,,2,,,,,,,1,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,16,1,4,5,1,
3/30/23 14:57,3/30/23 15:01,100,284,R_yWwQHQdcAoMg3sJ,1,2,33,Male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,2,,,,2,,,,,4,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,7,45,1,1,6,5,1,N/A
3/30/23 14:57,3/30/23 15:02,100,252,R_2WJ9XstOfImcA6B,1,2,43,male,male,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,3,,,,,,4,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,7,47,0,2,3,2,1,
3/30/23 14:58,3/30/23 15:02,100,210,R_1exVA4ToNP6WJlT,1,2,25,male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,3,,,,,,,,,2,,,,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,4,60,40,5,3,4,1,
3/30/23 14:56,3/30/23 15:02,100,347,R_2TWS82dnNMwC9wm,1,2,36,male,male,3,2,1,,,1,,,,4,,,,,,2,,,,,,3,,2,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,61,37,2,2,5,1,
3/30/23 14:57,3/30/23 15:02,100,318,R_2f0W4dbeiEajbgD,1,2,60,Cis-F,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,4,,,,,1,,,,,,2,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,6,81,3,5,7,5,1,
3/30/23 14:53,3/30/23 15:02,100,564,R_2th4NkW6PkZYpKk,1,2,46,Female,female,2,1,1,,,,,2,2,,,,,,,,1,,,,,3,,,,,,2,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,30,1,3,2,1,
3/30/23 14:55,3/30/23 15:02,100,441,R_2tyU83ik2WHyW3N,1,2,51,male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,6,90,15,1,3,7,1,
3/30/23 14:58,3/30/23 15:02,100,291,R_3l81AreaPEiiaxb,1,2,31,man,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,2,,,,,1,,,,,,2,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,3,,,,,,,4,59,19,2,5,5,1,
3/30/23 14:59,3/30/23 15:03,100,242,R_3HUpX3wwmPiBKBT,1,2,41,female,female,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,3,,,,,,,,,,3,,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,5,40,27,2,4,4,1,
3/30/23 14:55,3/30/23 15:03,100,444,R_3O35ggP3CeNcRhY,1,2,24,Male,male,3,1,1,,,1,,,2,,,,,,1,,,,,,,,1,,2,,,,5,,,,,,,,,,,,,,,,,5,,,,4,,,,,,,,,,,,,,,,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,50,1,2,6,1,
3/30/23 14:50,3/30/23 15:03,100,801,R_1eWCaC5AKJhkBYK,1,2,28,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,3,,,,,1,,,3,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,5,60,60,6,4,5,1,
3/30/23 14:56,3/30/23 15:04,100,476,R_3G21Vc9yOCGcYwA,1,2,55,female,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,2,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,7,55,0,2,5,4,1,
3/30/23 14:50,3/30/23 15:04,100,844,R_3iEDnGZJ0Z3QlTW,1,2,54,Male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,7,70,0,2,5,2,1,
3/30/23 14:47,3/30/23 15:04,100,1014,R_3hGYk19dASLntvo,1,2,46,Female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,2,,,1,,,,,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,5,81,5,4,6,2,1,
3/30/23 14:55,3/30/23 15:04,100,511,R_2fw99P37UaY6kwt,1,2,48,female,female,3,2,1,,,,,1,,,,5,,,,,,1,,1,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,1,,,,,,5,,,,,,,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,80,1,4,7,1,
3/30/23 14:59,3/30/23 15:04,100,300,R_3fOuixjNGJphUjj,1,2,60,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,3,,,,,,1,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,7,100,1,3,5,7,1,
3/30/23 14:59,3/30/23 15:04,100,296,R_1jBu9N9iQjwhC3V,1,2,56,male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,3,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,4,89,1,2,6,4,1,
3/30/23 14:56,3/30/23 15:04,100,482,R_2Xj7RSdttgjJV7y,1,2,54,Woman,female,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,3,,,,,,,,3,,,1,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,5,6,78,25,3,4,5,1,
3/30/23 14:44,3/30/23 15:04,100,1207,R_Q65JfQSMRS0GigF,1,2,24,man,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,4,,,,,,,,2,,,2,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,7,10,0,3,7,,1,
3/30/23 15:00,3/30/23 15:04,100,280,R_2P6dHl6meP5AjNV,1,2,23,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,1,,,,,,3,,,,,,2,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,7,82,0,2,6,2,1,
3/30/23 15:01,3/30/23 15:04,100,194,R_1Fb8VUt7MyVc5VU,1,2,34,male,male,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,4,,,,,,,,2,,,,,3,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,5,80,30,2,5,7,1,
3/30/23 14:59,3/30/23 15:05,100,369,R_3MSumILQ2kB4Fhk,1,2,72,Male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,2,,,,,,,1,,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,6,60,10,2,4,6,1,I guess you couldn't find Republicans doing anything but be completely dismissive of Democrats?
3/30/23 14:56,3/30/23 15:05,100,501,R_3J1U6fGnmKpenaM,1,2,29,Male,male,3,1,2,,1,,,,,,2,,,,,3,,,,,,1,,,,,,3,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,,,,5,,,4,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,48,1,4,7,1,Great survey!
3/30/23 14:56,3/30/23 15:05,100,538,R_2OURDOrf8KGhgNN,1,2,61,female,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,3,,,2,,,,2,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,5,67,15,3,5,4,1,"The race, class fight is getting worse."
3/30/23 14:58,3/30/23 15:05,100,397,R_2CWlSkna4MdKX8k,1,2,59,mail,male,2,1,1,,,,1,,,1,,,,,,,1,,,1,,,,,,,2,,,,5,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,44,47,2,5,7,1,
3/30/23 14:52,3/30/23 15:05,100,817,R_SZyUhbVvWzI4kZH,1,2,44,Female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,3,,,,,,1,,,,,3,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,5,,,,7,71,0,3,7,5,1,
3/30/23 15:00,3/30/23 15:05,100,317,R_2xDHgKyLSL1L8Hv,1,2,36,male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,2,,,,,,,,1,,4,,,,,,,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,4,,,,5,59,41,5,5,7,1,
3/30/23 15:03,3/30/23 15:05,100,142,R_233T3YtrTUAPjR4,1,2,24,male,male,1,1,2,,,,,1,,,,,5,,,,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,7,7,7,1,
3/30/23 15:01,3/30/23 15:06,100,266,R_3qVDVQrmYJvjEtr,1,2,44,Female,female,3,1,1,1,,,,,1,,,,,,,,1,,,,1,,,,,2,,,,,,,3,,,,,,,,,,,,,,,5,,,,,4,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,60,2,2,7,1,
3/30/23 14:48,3/30/23 15:06,100,1030,R_29tsD1aqNmVhgsY,1,2,25,Male,male,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,1,,,,,,,,1,,,,,1,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,6,76,37,2,1,7,1,
3/30/23 14:44,3/30/23 15:06,100,1306,R_2WVddixtaz1fJX1,1,2,76,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,1,,,,2,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,6,93,76,1,4,6,1,
3/30/23 14:58,3/30/23 15:06,100,485,R_ezHdOfkY7jUl6xP,1,2,40,female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,4,,2,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,4,59,38,4,4,5,1,
3/30/23 14:58,3/30/23 15:06,100,507,R_3fpiYnvyt7GzeNV,1,2,25,F,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,2,,,,,,,,,,1,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,4,,,,,,,,,,,7,70,10,5,6,5,1,
3/30/23 14:58,3/30/23 15:06,100,514,R_1DIn7cUJPi8Kjk3,1,2,66,Male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,2,,,,,5,,,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,5,61,0,2,5,1,1,I had more respect for Republicans before they tried to overthrow democracy
3/30/23 14:59,3/30/23 15:06,100,443,R_21yP9bWVi2LG6Ta,1,2,51,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,3,,,,,,,2,,,,3,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,50,50,2,4,6,1,Have a blessed day.
3/30/23 15:03,3/30/23 15:06,100,195,R_1q2OexzyWgViHjm,1,2,40,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,3,,,,,,3,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,5,41,1,4,6,6,1,
3/30/23 15:01,3/30/23 15:07,100,313,R_1I7bJoTykyQFIvj,1,2,31,MAle,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,2,,,,,,1,,,,,,3,,,,,,,,,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,5,,,,,5,60,50,5,1,1,1,This was a good survey
3/30/23 15:05,3/30/23 15:07,100,104,R_3RfjM8OgOJV6i4H,1,2,21,female,female,3,2,1,,,3,,,,,,3,,3,,,,,,,,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,50,4,4,4,1,
3/30/23 14:57,3/30/23 15:07,100,563,R_9AISeY6D1M8ZpUR,1,2,55,Female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,3,,,3,,,,,,,,,1,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,6,80,2,3,7,5,1,
3/30/23 14:53,3/30/23 15:07,100,804,R_tSTtHFrcx9JtAwF,1,2,48,Female,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,5,,,,,,,1,,,,,,3,,,,,,3,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,4,61,1,1,4,6,1,
3/30/23 15:00,3/30/23 15:07,100,455,R_2VDx1HZVuAokvLX,1,2,29,Male,male,3,1,1,,,,3,,,3,,,,,1,,,,,,,,2,,,3,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,6,5,3,1,
3/30/23 15:03,3/30/23 15:07,100,232,R_2R52cRa5YYMeRZm,1,2,30,Female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,,,,,,,1,,1,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,4,,,,,,,,,,,,5,50,50,3,4,4,1,N/a
